date,url,title,category,text_preprocessing
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985410/laboratorium-lbm-eijkman-sanggup-periksa-1116-sampel-corona-perhari,Laboratorium LBM Eijkman Sanggup Periksa 1.116 Sampel Corona Perhari,health,laboratorium lbm eijkman sanggup periksa sampel corona hari
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985404/503-ribu-spesimen-sudah-diperiksa-tes-corona-ri-terhambat-stok-reagen,"503 Ribu Spesimen Sudah Diperiksa, Tes Corona RI Terhambat Stok Reagen",health,ribu spesimen periksa tes corona hambat stok reagen
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985396/sebaran-pasien-virus-corona-di-indonesia-842-sembuh-616-meninggal,"Sebaran Pasien Virus Corona di Indonesia, 842 Sembuh, 616 Meninggal",health,sebar pasien virus corona indonesia sembuh tinggal
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985379/sebaran-375-kasus-baru-positif-virus-corona-di-indonesia-21-april,Sebaran 375 Kasus Baru Positif Virus Corona di Indonesia 21 April,health,sebar positif virus corona indonesia april
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985323/perokok-aktif-dan-obesitas-ini-penyakit-yang-bisa-diidap-kim-jong-un,"Perokok Aktif dan Obesitas, Ini Penyakit yang Bisa Diidap Kim Jong-Un",health,okok aktif obesitas sakit idap kim jong
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985339/update-corona-di-indonesia-21-april-7135-positif-842-sembuh-616-meninggal,"Update Corona di Indonesia 21 April: 7.135 Positif, 842 Sembuh, 616 Meninggal",health,update corona indonesia april positif sembuh tinggal
04/21/2020,https://health.detik.com/true-story/d-4985261/kisah-haru-pasien-corona-menikah-di-rs-sebelum-ajal-menjemput,"Kisah Haru Pasien Corona, Menikah di RS Sebelum Ajal Menjemput",health,kisah haru pasien corona meni ajal jemput
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985182/tips-hindari-stres-saat-dilarang-mudik-gara-gara-corona,Tips Hindari Stres saat Dilarang Mudik Gara-gara Corona,health,tips hindar stres larang mudik gara gara corona
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985176/dilarang-jokowi-ahli-sebut-pemerintah-harus-sanksi-warga-yang-nekat-mudik,"Dilarang Jokowi, Ahli Sebut Pemerintah Harus Sanksi Warga yang Nekat Mudik",health,larang jokowi ahli perintah sanksi warga nekat mudik
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985174/diabetesi-hadapi-puasa-di-tengah-pandemi-covid-19-ini-tipsnya,"Diabetesi Hadapi Puasa di Tengah Pandemi COVID-19, Ini Tipsnya",health,diabetes hadap puasa pandemi covid tipsnya
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985122/jokowi-larang-mudik-ini-saran-psikolog-jika-kangen-kampung-halaman,"Jokowi Larang Mudik, Ini Saran Psikolog Jika Kangen Kampung Halaman",health,jokowi larang mudik saran psikolog kangen kampung halaman
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985113/tetap-sehat-selama-wfh-bisa-banget-begini-tips-jitunya,"Tetap Sehat Selama WFH? Bisa Banget, Begini Tips Jitunya",health,sehat wfh banget tips jitu
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985053/larangan-mudik-tak-langsung-hentikan-corona-warga-tetap-perlu-isolasi,"Larangan Mudik Tak Langsung Hentikan Corona, Warga Tetap Perlu Isolasi",health,larang mudik langsung henti corona warga isolasi
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985024/jokowi-akhirnya-larang-mudik-pakar-ragukan-kesiapan-daerah-hadapi-corona,"Jokowi Akhirnya Larang Mudik, Pakar Ragukan Kesiapan Daerah Hadapi Corona",health,jokowi larang mudik pakar ragu kesiap daerah hadap corona
04/21/2020,https://health.detik.com/berita-detikhealth/d-4985002/strategi-beberapa-negara-mencegah-penyebaran-virus-corona,Strategi Beberapa Negara Mencegah Penyebaran Virus Corona,health,strategi negara cegah sebar virus corona
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984933/mengenalkan-arti-kekerasan-seksual-pada-remaja-laki-laki,Mengenalkan Arti Kekerasan Seksual pada Remaja Laki-Laki,health,kenal arti keras seksual remaja laki laki
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984923/sakit-gigi-di-tengah-pandemi-corona-haruskah-ke-dokter-gigi,"Sakit Gigi di Tengah Pandemi Corona, Haruskah ke Dokter Gigi?",health,sakit gigi pandemi corona harus dokter gigi
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984900/remaja-laki-laki-sering-tak-sadar-saat-jadi-korban-kekerasan-seksual,Remaja Laki-laki Sering Tak Sadar Saat Jadi Korban Kekerasan Seksual,health,remaja laki laki sadar korban keras seksual
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984893/pengidap-hipertensi-berisiko-tinggi-komplikasi-covid-19-cegah-dengan-ini,"Pengidap Hipertensi Berisiko Tinggi Komplikasi COVID-19, Cegah dengan Ini",health,idap hipertensi risiko komplikasi covid cegah
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984879/viral-perawat-ambulans-gawat-darurat-dki-meninggal-berstatus-pdp-corona,Viral Perawat Ambulans Gawat Darurat DKI Meninggal Berstatus PDP Corona,health,viral awat ambulans gawat darurat dki tinggal status pdp corona
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984861/warga-jepang-keluhkan-masker-bantuan-pemerintah-penuh-kutu,Warga Jepang Keluhkan Masker Bantuan Pemerintah Penuh Kutu,health,warga jepang keluh masker bantu perintah penuh kutu
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984849/saat-remaja-laki-laki-jadi-korban-kekerasan-seksual,Saat Remaja Laki-laki Jadi Korban Kekerasan Seksual,health,remaja laki laki korban keras seksual
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984809/wfh-lebih-sering-makan-enak-waspada-kolesterol-meningkat,"WFH Lebih Sering Makan Enak, Waspada Kolesterol Meningkat!",health,wfh makan enak waspada kolesterol tingkat
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984804/42-ribu-perawat-di-new-york-gugat-pemerintah-karena-gagal-lindungi-tenaga-medis,42 Ribu Perawat di New York Gugat Pemerintah karena Gagal Lindungi Tenaga Medis,health,ribu awat new york gugat perintah gagal lindung tenaga medis
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984792/sembuh-dari-virus-corona-kulit-dua-dokter-ini-menghitam,"Sembuh dari Virus Corona, Kulit Dua Dokter Ini Menghitam",health,sembuh virus corona kulit dokter hitam
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984762/peneliti-ungkap-beberapa-kesamaan-di-antara-pasien-virus-corona-yang-meninggal,Peneliti Ungkap Beberapa Kesamaan di Antara Pasien Virus Corona yang Meninggal,health,teliti sama pasien virus corona tinggal
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984742/mulai-banyak-yang-meremehkan-corona-tegur-atau-diamkan-saja,"Mulai Banyak yang Meremehkan Corona, Tegur atau Diamkan Saja?",health,remeh corona tegur diam
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984719/7-cara-menjaga-mata-tetap-sehat-saat-terlalu-lama-menggunakan-gawai,7 Cara Menjaga Mata Tetap Sehat Saat Terlalu Lama Menggunakan Gawai,health,jaga mata sehat gawai
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984700/data-uv-index-bmkg-21-april-panduan-memilih-waktu-terbaik-untuk-berjemur,"Data UV Index BMKG 21 April, Panduan Memilih Waktu Terbaik untuk Berjemur",health,data index bmkg april pandu pilih baik jemur
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984687/selain-luna-maya-artis-artis-ini-juga-bikin-video-kontroversial-soal-corona,"Selain Luna Maya, Artis-artis Ini Juga Bikin Video Kontroversial Soal Corona",health,luna maya artis artis bikin video kontroversial corona
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984673/peneliti-sebut-virus-corona-mampu-bertahan-dalam-suhu-tinggi,Peneliti Sebut Virus Corona Mampu Bertahan dalam Suhu Tinggi,health,teliti virus corona tahan suhu
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984647/salut-tenaga-medis-hadang-pengunjuk-rasa-yang-protes-soal-lockdown,Salut! Tenaga Medis Hadang Pengunjuk Rasa yang Protes Soal Lockdown,health,salut tenaga medis hadang unjuk protes lockdown
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984589/saran-psikolog-agar-tetap-waspadai-corona-tapi-tak-harus-cemas-berlebih,Saran Psikolog Agar Tetap Waspadai Corona Tapi Tak Harus Cemas Berlebih,health,saran psikolog waspada corona cemas lebih
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984570/itb-ciptakan-bilik-sterilisasi-agar-masker-bisa-dipakai-ulang,ITB Ciptakan Bilik Sterilisasi Agar Masker Bisa Dipakai Ulang,health,itb cipta bilik sterilisasi masker pakai ulang
04/21/2020,https://health.detik.com/berita-detikhealth/d-4984568/jenuh-kelamaan-stay-at-home-ancaman-virus-corona-jadi-terasa-biasa-saja,"Jenuh Kelamaan Stay at Home, Ancaman Virus Corona Jadi Terasa Biasa Saja",health,jenuh stay home ancam virus corona
04/21/2020,https://health.detik.com/diet/d-4984565/eits-jangan-langsung-minum-teh-usai-bangun-tidur-ini-alasannya,"Eits! Jangan Langsung Minum Teh Usai Bangun Tidur, Ini Alasannya",health,eits langsung minum teh bangun tidur alas
04/21/2020,https://health.detik.com/diet/d-4984564/dampak-keseringan-makan-junk-food-testis-mengecil-jumlah-sperma-berkurang,"Dampak Keseringan Makan Junk Food: Testis Mengecil, Jumlah Sperma Berkurang",health,dampak sering makan junk food testis kecil sperma kurang
2020-02-06 00:00:00,https://health.detik.com/detiktv/d-5038021/who-soroti-korelasi-perokok-dan-kematian-akibat-covid-19-di-ri,WHO Soroti Korelasi Perokok dan Kematian Akibat COVID-19 di RI,health,who sorot korelasi okok mati akibat covid
2020-02-06 00:00:00,https://health.detik.com/fotohealth/d-5037893/ambulans-terapung-wara-wiri-angkut-pasien-corona-di-amazon,Ambulans Terapung Wara-wiri Angkut Pasien Corona di Amazon,health,ambulans apung wara wiri angkut pasien corona amazon
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037858/jam-berapa-sih-baiknya-untuk-tidur-malam,Jam Berapa Sih Baiknya untuk Tidur Malam?,health,jam sih baik tidur malam
2020-02-06 00:00:00,https://health.detik.com/fotohealth/d-5037885/asyik-warga-depok-kini-bisa-swab-test-pcr-gratis-di-rsui,Asyik! Warga Depok Kini Bisa Swab Test PCR Gratis di RSUI,health,asyik warga depok swab test pcr gratis rsui
2020-02-06 00:00:00,https://health.detik.com/sexual-health/d-5037828/sstt-ternyata-ini-lho-yang-dipikirkan-wanita-saat-bercinta,Sstt.. Ternyata Ini Lho yang Dipikirkan Wanita Saat Bercinta,health,sstt lho pikir wanita cinta
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037820/efek-jangka-panjang-virus-corona-terungkap-sesak-napas-dan-mudah-lelah,"Efek Jangka Panjang Virus Corona Terungkap, Sesak Napas dan Mudah Lelah",health,efek jangka virus corona ungkap sesak napas mudah lelah
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037774/antisipasi-gelombang-kedua-jepang-lakukan-10-ribu-tes-antibodi-corona,"Antisipasi Gelombang Kedua, Jepang Lakukan 10 Ribu Tes Antibodi Corona",health,antisipasi gelombang jepang laku ribu tes antibodi corona
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037711/mal-bakal-buka-lagi-ini-protokol-new-normal-untuk-cegah-corona,"Mal Bakal Buka Lagi, Ini Protokol 'New Normal' untuk Cegah Corona",health,mal buka protokol new normal cegah corona
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037632/terhantam-gelombang-kedua-kluster-corona-baru-bermunculan-di-korea-selatan,"Terhantam Gelombang Kedua, Kluster Corona Baru Bermunculan di Korea Selatan",health,hantam gelombang kluster corona muncul korea selatan
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037555/imunisasi-anak-harus-tetap-berjalan-di-tengah-pandemi-corona,Imunisasi Anak Harus Tetap Berjalan di Tengah Pandemi Corona,health,imunisasi anak jalan pandemi corona
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037528/sebaran-pasien-virus-corona-di-indonesia-7935-sembuh-1663-meninggal,"Sebaran Pasien Virus Corona di Indonesia, 7.935 Sembuh, 1.663 Meninggal",health,sebar pasien virus corona indonesia sembuh tinggal
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037495/hadapi-new-normal-ini-protokol-kesehatan-khusus-yang-disiapkan-grab,"Hadapi New Normal, Ini Protokol Kesehatan Khusus yang Disiapkan Grab",health,hadap new normal protokol sehat khusus siap grab
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037490/sebaran-609-kasus-baru-positif-virus-corona-di-indonesia-2-juni,Sebaran 609 Kasus Baru Positif Virus Corona di Indonesia 2 Juni,health,sebar positif virus corona indonesia juni
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037485/11-wilayah-indonesia-laporkan-nol-kasus-pada-2-juni-ini-daftarnya,"11 Wilayah Indonesia Laporkan Nol Kasus pada 2 Juni, Ini Daftarnya",health,wilayah indonesia lapor nol juni daftar
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037435/update-corona-di-indonesia-2-juni-27549-positif7935-sembuh1663-meninggal,"Update Corona di Indonesia 2 Juni: 27.549 positif,Â 7.935 Sembuh,Â 1.663 Meninggal",health,update corona indonesia juni positif sembuh tinggal
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037386/remaja-perekam-pembunuhan-george-floyd-di-bully-ini-saran-psikolog,"Remaja Perekam Pembunuhan George Floyd Di-bully, Ini Saran Psikolog",health,remaja rekam bunuh george floyd bully saran psikolog
2020-02-06 00:00:00,https://health.detik.com/detiktv/d-5037342/wabah-virus-ebola-kedua-di-kongo-tewaskan-4-orang,Wabah Virus Ebola Kedua di Kongo Tewaskan 4 Orang,health,wabah virus ebola kongo tewas orang
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037320/who-sebut-jumlah-perokok-buat-angka-kematian-corona-di-ri-tinggi,WHO Sebut Jumlah Perokok Buat Angka Kematian Corona di RI Tinggi,health,who okok angka mati corona
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037284/tim-pakar-gugus-tugas-sebut-new-normal-bukan-untuk-bentuk-herd-immunity,Tim Pakar Gugus Tugas Sebut New Normal Bukan untuk Bentuk Herd Immunity,health,tim pakar gugus tugas new normal bentuk herd immunity
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037194/4-cara-hindari-penularan-virus-corona-melalui-mata,4 Cara Hindari Penularan Virus Corona Melalui Mata,health,hindar tular virus corona mata
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037171/3-kesalahan-yang-kerap-dilakukan-orang-di-tengah-wabah-virus-corona,3 Kesalahan yang Kerap Dilakukan Orang di Tengah Wabah Virus Corona,health,salah kerap orang wabah virus corona
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037099/5-fakta-ebola-wabah-penyakit-yang-muncul-lagi-di-kongo,"5 Fakta Ebola, Wabah Penyakit yang Muncul Lagi di Kongo",health,fakta ebola wabah sakit muncul kongo
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037068/sempat-tak-suka-olahraga-ariel-tatum-kini-tekuni-yoga,"Sempat Tak Suka Olahraga, Ariel Tatum Kini Tekuni Yoga",health,suka olahraga ariel tatum tekun yoga
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037017/kekebalan-virus-corona-disebut-hanya-bertahan-6-bulan,Kekebalan Virus Corona Disebut Hanya Bertahan 6 Bulan,health,kebal virus corona tahan
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5037006/virus-corona-disebut-semakin-lemah-who-minta-bukti-ilmiahnya,"Virus Corona Disebut Semakin 'Lemah', WHO Minta Bukti Ilmiahnya",health,virus corona lemah who bukti ilmiah
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5036939/sudah-ada-vaksinnya-kok-wabah-ebola-bisa-muncul-lagi,"Sudah Ada Vaksinnya, Kok Wabah Ebola Bisa Muncul Lagi?",health,vaksin wabah ebola muncul
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5036849/bertambah-lagi-dokter-ri-meninggal-dalam-status-pdp-corona,"Bertambah Lagi, Dokter RI Meninggal dalam Status PDP Corona",health,tambah dokter tinggal status pdp corona
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5036817/viral-hoax-corona-disebut-karena-bakteri-bisa-sembuh-pakai-antibiotik,"Viral Hoax Corona Disebut karena Bakteri, Bisa Sembuh Pakai Antibiotik",health,viral hoax corona bakteri sembuh pakai antibiotik
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5036732/dipakai-dwi-sasono-ini-5-dampak-ganja-pada-tubuh,"Dipakai Dwi Sasono, Ini 5 Dampak Ganja Pada Tubuh",health,pakai dwi sasono dampak ganja tubuh
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5036717/who-laporkan-kemunculan-wabah-ebola-baru-di-kongo,WHO Laporkan Kemunculan Wabah Ebola Baru di Kongo,health,who lapor muncul wabah ebola kongo
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5036707/studi-1-dari-10-pasien-corona-dengan-diabetes-meninggal-dunia,Studi: 1 Dari 10 Pasien Corona dengan Diabetes Meninggal Dunia,health,studi pasien corona diabetes tinggal dunia
2020-02-06 00:00:00,https://health.detik.com/berita-detikhealth/d-5036640/bokong-pegal-akibat-duduk-terlalu-lama-selama-wfh-begini-cara-mengatasinya,Bokong Pegal Akibat Duduk Terlalu Lama Selama WFH? Begini Cara Mengatasinya,health,bokong pegal akibat duduk wfh atas
2020-02-06 00:00:00,https://health.detik.com/kebugaran/d-5036653/kematian-mendadak-akibat-pakai-masker-saat-olahraga,Kematian Mendadak Akibat Pakai Masker Saat Olahraga,health,mati dadak akibat pakai masker olahraga
2020-02-06 00:00:00,https://health.detik.com/infografis/d-5036641/4-fakta-pisang-buah-yang-sebaiknya-tak-disantap-saat-perut-kosong,"4 Fakta Pisang, Buah yang Sebaiknya Tak Disantap Saat Perut Kosong",health,fakta pisang buah santap perut kosong
04/29/2020,https://health.detik.com/sexual-health/d-4996599/punya-tanda-tanda-ini-kemungkinan-kamu-kecanduan-seks,Punya Tanda-tanda Ini? Kemungkinan Kamu Kecanduan Seks,health,tanda tanda candu seks
04/29/2020,https://health.detik.com/berita-detikhealth/d-4996492/waspada-ancaman-kesehatan-karena-kurang-tidur-saat-jalani-ibadah-puasa,Waspada Ancaman Kesehatan karena Kurang Tidur Saat Jalani Ibadah Puasa,health,waspada ancam sehat tidur jalan ibadah puasa
04/29/2020,https://health.detik.com/berita-detikhealth/d-4996478/kenali-14-zat-gizi-untuk-imunitas-agar-tubuh-tak-mudah-terserang-corona,Kenali 14 Zat Gizi untuk Imunitas Agar Tubuh Tak Mudah Terserang Corona,health,kenal zat gizi imunitas tubuh mudah serang corona
04/29/2020,https://health.detik.com/berita-detikhealth/d-4996381/teori-konspirasi-selalu-bikin-penasaran-memang-begitulah-sifat-otak,Teori Konspirasi Selalu Bikin Penasaran? Memang Begitulah Sifat Otak,health,teori konspirasi bikin penasaran sifat otak
04/29/2020,https://health.detik.com/berita-detikhealth/d-4996324/haruskah-bahan-makanan-dicuci-pakai-sabun-agar-bebas-virus-corona,Haruskah Bahan Makanan Dicuci Pakai Sabun Agar Bebas Virus Corona?,health,harus bahan makan cuci pakai sabun bebas virus corona
